FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;19771;175; ;CHAVE FENDA EXCELLENT 5 PCS        ;CXA 1 X 24 1JGO   ;;*; ;99;     ;0;07/10/2022;295,05;1;0;0;0;1;1;294,01;525,6;28,81;0;177,56;24;C; ;13/09/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;50393;180; ;CHAVE SOQUETE EXCELLENT 40 PCS     ;CXA 1 X 20 1JGO   ;;*; ;50;     ;0;07/10/2022;1055,03;1;0;0;0;0;4;1050,6;1598;19;0;172;13;C; ;02/03/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;44810;138; ;CLORO GRANULADO ADITIVADO HTH BALDE;CXA 1 X 4 5,5KG  ;;*; ;16;     ;0;20/03/2023;562,88;0;0;0;0;1;2;561,26;759,6;10,85;2;16,33;10;C; ;02/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;74329;199; ;COLEIRA COURO BAW WAW M            ;CXA 1 X 12 1UND   ;; ; ;15;     ;0;09/04/2022;182,15;1;0;0;0;1;9;191,77;358,8;13,29;0;353;24;C; ;08/03/2023;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;65751;121; ;COMEDOURO ALUM.BAW WAW GD          ;CXA 1 X 12 1UND   ;; ; ;24;     ;0;27/03/2023;318,88;1;0;0;0;1;0;313,7;622,8;16,37;0;1;999;C; ;08/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;42876;174; ;DESINF.PROCAO CITRONELA            ;CXA 1 X 6 2L     ;; ; ;52;     ;0;23/03/2023;50,2;1;0;0;0;4;3;51,76;89,4;8,83;0;12;3;X; ;31/08/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;42875;114; ;DESINF.PROCAO CONC.CITRONELA       ;CXA 1 X 6 2L     ;; ; ;52;     ;0;16/02/2023;60,62;3;0;0;0;0;5;60,62;131,4;20,6;2;40;5;X; ;09/12/2021;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;45318;162; ;ELIMINADOR ODOR BAW WAW CITRONELA  ;CXA 1 X 6 2L     ;; ; ;39;     ;0;03/02/2023;50,29;2;0;0;0;4;1;57,76;129;22,21;0;71,2;10;C; ;08/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;45319;121; ;ELIMINADOR ODOR BAW WAW TRADICIONAL;CXA 1 X 6 2L     ;; ; ;39;     ;0;23/03/2023;48,98;1;0;0;0;1;0;57,76;129;22,21;1;5;15;C; ;08/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;57988;151; ;ELIMINADOR ODOR PROCAO FLOWER      ;CXA 1 X 6 2L     ;; ; ;65;     ;0;23/03/2023;49,36;1;0;0;0;4;0;48,93;89,4;12;0;11,75;42;C; ;19/10/2021;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;45896;124; ;ESPETINHO DUSUL CHURRASCO BAMBU    ;CXA 10 X 10 50UND  ;; ; ;32;     ;0;12/12/2022;218,83;3;0;0;0;3;59;218,28;339;2,35;0;110,93;2;C; ;02/06/2022;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;33944;110; ;GUARDA SOL MOR 1.50M               ;CXA 1 X 12 1UND   ;; ; ;56;     ;0;03/01/2023;254,97;1;0;0;0;0;7;236,28;418,8;10,32;0;84;3;C;N;13/03/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;56246;184; ;HIDRATANTE COURO PEROLA            ;CXA 1 X 12 250ML  ;; ; ;231;     ;0;26/01/2023;118,85;1;0;0;0;0;11;117,87;238,8;17,38;0;61;2;C; ;06/12/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;47825;113; ;KIT SERRA COPO MADEIRA EDA 6 PCS   ;CXA 1 X 20 1KIT   ;;*; ;54;     ;0;07/10/2022;354,11;1;0;0;0;0;19;351,8;598;25,92;0;172;32;C; ;13/09/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;42158;199; ;LAMP. 15W220V OUROLUX SPIRALUX     ;CXA 1 X 30 1UND   ;;*; ;77;     ;0;15/08/2022;260,25;3;0;0;0;1;7;260,17;417;22,35;0;225;27;C; ;28/09/2021;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;60408;145; ;LAMP.4.8W A60 LED FIAT LUX         ;CXA 1 X 50 1UND   ;;*; ;24;     ;0;18/05/2022;403,9;6;0;0;0;2;27;411,14;525;6,43;0;314;2;C; ;03/06/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;52086;133; ;LAMP.42W220V OUROLUX HALOGENA H60  ;CXA 1 X 100 1UND   ;;*; ;40;     ;0;12/11/2022;255,47;4;0;0;0;2;18;253,02;379;17,98;0;136;0;C; ;12/08/2021;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;52088;152; ;LAMP.70W220V OUROLUX HALOGENA H100 ;CXA 1 X 100 1UND   ;;*; ;40;     ;0;22/12/2022;253,29;3;0;0;0;6;97;256,25;350;11,53;0;99,83;0;C; ;12/08/2021;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;40849;101; ;LANTERNA WESTERN RECAR.5 LEDS BIV. ;CXA 1 X 20 1UND   ;; ; ;50;     ;0;01/07/2022;260,07;1;0;0;0;0;7;271,12;538;16,35;0;270;4;C; ;19/11/2021;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;15057;156; ;LAVA AUTO CLASSIC PROAUTO 106      ;CXA 1 X 24 500ML  ;;*; ;50;     ;0;20/01/2023;150,76;2;0;0;0;1;16;178,84;252;13,78;0;67;3;C; ;09/12/2021;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;10453;162; ;LIMPA VDO PROAUTO AUTOCRAFT        ;CXA 1 X 24 500ML  ;;*; ;54;     ;0;23/03/2023;97,67;1;0;0;0;1;20;123,91;179,76;15,81;0;8,63;0;C;N;25/08/2021;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;42480;125; ;LUMINARIA EMERGENCIA OUROLUX BIVOLT;CXA 1 X 10 1UND   ;;*; ;120;     ;0;24/02/2023;123,24;2;0;0;0;1;7;123,22;209;25,79;0;32;2;C; ;12/08/2021;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;45886;146; ;ODORIZANTE PROAUTO BREEZE SENSATION;CXA 1 X 24 1UND   ;; ; ;140;     ;0;15/03/2023;218,04;2;0;0;0;1;11;212,94;348;5,8;0;13;2;C; ;09/12/2021;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;63859;192; ;OLEO DESENGRIPANTE THREE BOND LUB. ;CXA 1 X 12 300ML  ;;*; ;125;     ;0;03/03/2023;81,95;20;0;0;0;15;9;81,86;106,81;8,1;4;25;2;C; ;24/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;55948;142; ;OLEO LUB.HAVOLINE 20W50 SL         ;CXA 1 X 24 1L     ;;*; ;30;     ;0;07/02/2023;485,24;3;0;0;0;2;22;491,06;717,6;16,31;0;49;4;C; ;18/06/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;60564;186; ;OLEO LUB.HAVOLINE S.SINTETICO 10W40;CXA 1 X 24 1L     ;;*; ;48;     ;0;07/02/2023;621,24;2;1;0;0;1;6;621,22;957,6;19,87;0;49;3;C; ;07/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;60565;145; ;OLEO LUB.HAVOLINE S.SINTETICO 15W40;CXA 1 X 24 1L     ;;*; ;30;     ;0;24/03/2023;486,51;2;0;0;0;2;8;486,5;789,6;23,13;1;10,42;3;C; ;07/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;60566;104; ;OLEO LUB.HAVOLINE SINTETICO 5W30   ;CXA 1 X 24 1L     ;;*; ;30;     ;0;24/03/2023;626,13;1;0;0;0;1;13;626,11;957,6;19,36;0;19,81;4;C; ;07/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;53798;155; ;OLEO LUB.IPIRANGA PERFORM.10W40 SN ;CXA 1 X 24 1L     ;;*; ;30;     ;0;07/02/2023;594,46;2;0;0;0;1;22;625,1;1029,6;24,03;0;49;21;C; ;07/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;13332;169; ;OLEO LUB.IPIRANGA PERFORM.15W40 SL ;CXA 1 X 24 1L     ;;*; ;30;     ;0;07/02/2023;472,33;2;0;0;0;1;15;504,02;885,6;27,83;0;49;8;C; ;07/03/2023;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;53781;161; ;OLEO LUB.LUBRAX TECNO 10W40 SN     ;CXA 1 X 24 1L     ;;*; ;30;     ;0;20/03/2023;633,43;1;0;0;0;1;2;627,5;957,6;19,22;0;12,84;4;C; ;12/01/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;48913;105; ;OLEO LUB.LUBRAX TECNO 15W40 SN     ;CXA 1 X 24 1L     ;;*; ;30;     ;0;16/01/2023;594,05;1;0;0;0;0;16;593,8;885,6;17,69;0;71;0;C; ;12/01/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;60563;126; ;OLEO LUB.MOTO HAVOLINE SEMI10W30 4T;CXA 1 X 24 1L     ;;*; ;30;     ;0;07/02/2023;612,82;2;0;0;0;1;6;612,78;957,6;20,75;0;49;2;C; ;07/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;52478;127; ;OLEO LUB.MOTO IPIRANGA PER.10W30 SL;CXA 1 X 24 1L     ;;*; ;30;     ;0;24/03/2023;550,17;1;0;0;0;0;23;550,16;885,6;22,62;0;4;0;C; ;07/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;56201;156; ;OLEO LUB.TOP TURBO LUBRAX 15W40 C14;CXA 1 X 24 1L     ;;*; ;30;     ;0;20/03/2023;592,78;1;0;0;0;1;7;595,87;765,6;6,91;0;22,22;6;C; ;15/06/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;25405;181; ;PASTILHA PACE TRIPLA ACAO HTH      ;PCT 1 X 80 200G   ;; ; ;28;     ;0;16/03/2023;608,64;2;0;0;0;3;32;600,14;1240;18,35;0;21,05;0;C;N;02/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;57011;179; ;PNEU DUNLOP 175/70R13 SP TOURING   ;UND 1 X 1 1UND   ;;*; ;32;     ;0;25/03/2023;306,39;2;0;0;0;29;0;297,68;354,9;10,12;8;44,17;5;C; ;26/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;69752;173; ;POLTRONA IGUAPE TRAMONTINA BRANCA  ;UND 1 X 1 1UND   ;; ; ;80;     ;0;05/09/2022;32,36;20;0;0;20;9;0;18,49;64,9;38,23;0;204;999;C; ;12/11/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;29590;183; ;PRANCHA BODY BOARD DECORADA        ;CXA 1 X 6 1UND   ;; ; ;16;     ;0;18/12/2021;225,97;3;0;0;0;0;4;207,22;497,4;25,08;0;465;19;C; ;30/06/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;45309;125; ;RACAO P/CAES BAW WAW AD.CARNE LT   ;CXA 1 X 12 280G   ;;*; ;170;     ;0;27/03/2023;82,15;2;0;0;0;2;0;79,63;118,8;17,71;1;1;2;C; ;17/01/2023;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;57209;129; ;RACAO P/CAES BAW WAW CARNE VEGETAIS;SCO 1 X 1 6KG    ;;*; ;70;     ;0;20/01/2023;57,08;20;0;0;0;16;0;58,11;79,9;12,02;2;67;9;C; ;24/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;49503;143; ;RACAO P/CAES BAW WAW FRANGO LT     ;CXA 1 X 12 280G   ;;*; ;170;     ;0;15/02/2023;81,73;2;0;0;0;1;2;79,63;118,8;17,71;0;41;2;C; ;17/01/2023;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;83312;105; ;RACAO P/CAES BAW WAW M/G CARNE/FGO ;FDO 1 X 6 2,4KG  ;;*; ;30;     ;0;27/03/2023;201,64;1;0;0;0;1;2;199,36;299,4;18,16;0;11;2;C; ;07/03/2023;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;67566;110; ;RACAO P/CAES BEAUTY PET CARNE      ;SCO 1 X 1 18KG   ;;*; ;48;     ;0;23/03/2023;117,16;2;0;0;0;21;0;112,22;154,9;12,3;10;61,09;3;C; ;24/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;56433;109; ;RACAO P/CAES BEAUTY PET CARNE      ;SCO 1 X 1 6KG    ;;*; ;140;     ;0;27/03/2023;46,41;14;0;0;0;23;0;44,86;59,9;9,84;6;18,47;7;C; ;28/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;62022;125; ;RACAO P/CAES BONZO FILHOTES        ;SCO 1 X 1 10,1KG ;;*; ;45;     ;0;24/02/2023;75,3;1;0;0;0;4;0;76,03;102,9;10,85;11;39,5;4;C; ;22/01/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;6809;183; ;RACAO P/CAES CHAMP CARNE/CEREAL    ;SCO 1 X 1 18KG   ;;*; ;28;     ;0;17/02/2023;132,55;20;0;0;0;1;0;131,4;164,9;5,06;20;39;7;C; ;18/11/2022;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;72267;105; ;RACAO P/CAES CHAMP FILHOTES        ;SCO 1 X 1 10,1KG ;;*; ;45;     ;0;27/09/2022;108,33;5;0;0;0;3;0;108,06;144,9;10,17;2;182;24;C; ;16/06/2022;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;56886;143; ;RACAO P/CAES COBY                  ;SCO 1 X 1 10,1KG ;;*; ;50;     ;0;23/03/2023;47,19;1;0;0;0;51;0;49,32;82,9;25,25;15;12,84;0;C; ;21/01/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;65802;163; ;RACAO P/CAES COBY                  ;SCO 1 X 1 18KG   ;;*; ;24;     ;0;15/03/2023;90,61;24;0;0;0;23;0;83,29;134,9;23;7;13;5;C; ;19/01/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;57925;103; ;RACAO P/CAES DOG CHOW A.RACAS PQ.  ;FDO 1 X 10 1KG    ;;*; ;42;     ;0;14/02/2023;183,74;6;0;0;0;0;3;183,52;249;11,04;3;42;0;C; ;14/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;63759;100; ;RACAO P/CAES KYNUS ADULTO CARNE    ;SCO 1 X 1 10,1KG ;;*; ;50;     ;0;24/02/2023;54,21;1;0;0;0;1;0;51,69;79,9;20,05;10;32;24;C; ;13/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;73519;104; ;RACAO P/CAES MAX VITA AD.CARN/FGO  ;SCO 1 X 1 10,1KG ;;*; ;50;     ;0;23/03/2023;65,84;1;0;0;0;22;0;66,61;109,9;24,13;6;28,45;6;C; ;19/01/2023;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;73521;107; ;RACAO P/CAES MAX VITA AD.CARN/FGO  ;FDO 1 X 6 3KG    ;;*; ;180;     ;0;15/03/2023;207,12;2;0;0;0;1;2;206,22;261;5,73;0;13;0;C; ;05/10/2022;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;80994;183; ;RACAO P/CAES PEDIGREE C.V.L10,1P9  ;CXA 1 X 1 9KG    ;;*; ;50;     ;0;04/02/2023;112,93;10;0;0;0;12;0;109,92;146,88;9,9;4;58;11;C; ;24/02/2023;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;34831;161; ;RACAO P/CAES PEDIGREE CARN/FGO/CER.;SCO 1 X 1 10,1KG ;;*; ;50;     ;0;09/01/2023;125,17;7;0;0;0;1;0;120,95;156,9;7,65;2;78;16;C;N;01/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;14321;129; ;RACAO P/CAES PEDIGREE CARNE/VEG.   ;SCO 1 X 1 10,1KG ;;*; ;50;12/07;39,53;27/09/2022;128,72;20;0;0;0;3;0;120,95;156,9;7,65;2;182;17;C; ;01/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;46597;108; ;RACAO P/CAES PEDIGREE FILH.FRANGO  ;CXA 1 X 36 100G   ;;*; ;120;     ;0;01/07/2022;75,68;50;0;0;0;13;12;84,82;107,65;5,95;7;270;0;C; ;20/02/2023;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;25109;145; ;RACAO P/CAES PEDIGREE FILHOTE MD/GD;SCO 1 X 1 10,1KG ;;*; ;50;12/07;43,46;04/02/2023;132,8;20;0;0;0;19;0;126,62;164,83;7,93;4;52;3;C; ;14/01/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;78108;175; ;RACAO P/CAES PEDIGREE N.E.L.L10,1P9;SCO 1 X 1 9KG    ;;*; ;50;     ;0;07/02/2023;93,18;30;0;0;0;5;0;89,08;114,84;7,17;24;49;2;C; ;10/03/2023;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;78109;134; ;RACAO P/CAES PEDIGREE R.PQ.L10,1P9 ;SCO 1 X 1 9KG    ;;*; ;50;     ;0;04/02/2023;112,93;10;0;0;0;7;0;109,92;146,88;9,9;4;52;12;C; ;24/02/2023;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;77975;193; ;RACAO P/CAES PEDIGREE RACAS PQ.    ;FDO 1 X 6 2,7KG  ;;*; ;30;     ;0;07/02/2023;305,22;2;0;0;0;0;4;296,58;419,4;14,03;1;49;3;C; ;13/09/2022;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;61076;156; ;RACAO P/CAES VITTAMAX CLASSIC      ;FDO 1 X 1 10,1KG ;;*; ;50;     ;0;22/02/2023;64,66;40;0;0;0;22;0;51,64;94,9;30,32;18;34;3;C; ;15/03/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;64182;171; ;RACAO P/GATOS BAW WAW PEIXE LT     ;CXA 1 X 12 280G   ;;*; ;170;     ;0;27/03/2023;82,2;2;0;0;0;2;6;80,72;118,8;16,79;1;9;8;C; ;17/01/2023;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;56251;165; ;RACAO P/GATOS FRISKIES FILHOTE CARN;CXA 1 X 15 85G    ;;*; ;336;     ;0;11/02/2023;28,5;24;0;0;0;1;0;28,49;37,35;8,45;19;45;0;C; ;24/09/2022;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;64947;184; ;RACAO P/GATOS FRISKIES FRUTOS MAR  ;FDO 1 X 1 10,1KG ;;*; ;45;     ;0;11/02/2023;116,45;12;0;0;0;6;0;116,16;159,9;12,1;6;45;3;C; ;14/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;56252;124; ;RACAO P/GATOS FRISKIES PERU        ;CXA 1 X 15 85G    ;;*; ;336;     ;0;11/02/2023;28,5;24;0;0;0;0;13;28,49;37,35;8,45;18;45;0;C; ;24/09/2022;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;56250;100; ;RACAO P/GATOS FRISKIES SALMAO      ;CXA 1 X 15 85G    ;;*; ;336;     ;0;11/02/2023;28,5;24;0;0;0;0;3;28,49;37,35;8,45;17;45;0;C; ;24/09/2022;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;69409;106; ;RACAO P/GATOS GATSY CARNE          ;SCO 1 X 1 10,1KG ;;*; ;45;     ;0;24/02/2023;104,93;1;0;0;0;24;0;101,46;139,9;12,22;5;41,33;5;C; ;14/02/2023;;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;65455;186; ;RACAO P/GATOS KITEKAT CARNE        ;CXA 2 X 24 70G    ;;*; ;144;     ;0;04/02/2023;79,89;10;0;0;0;1;32;76,47;105,12;12;7;52;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;65456;145; ;RACAO P/GATOS KITEKAT PEIXE        ;CXA 2 X 24 70G    ;;*; ;144;     ;0;04/02/2023;79,89;10;0;0;0;7;23;76,47;105,12;12;4;52;0;C; ;31/12/2022;S;N;N;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;77970;190; ;RACAO P/GATOS WHISKAS CARNE        ;FDO 1 X 6 2,7KG  ;;*; ;30;     ;0;27/12/2022;243,22;2;0;0;0;0;5;251,68;359,37;14,71;0;91;29;C; ;20/01/2023;; ; ;
273;28/03/23;   0;9999;019-RACAO/PETSHOP/CAMP.                                                                                 ;80995;142; ;RACAO P/GATOS WHISKAS CARNE L10,1P9;CXA 1 X 1 9KG    ;;*; ;50;     ;0;04/02/2023;134,26;15;0;0;0;5;0;126,94;154,9;2,79;13;52;3;C; ;30/09/2022;; ; ;
